Subject,Label,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,Pupil,Pupil,Pupil,Pupil,Pupil,Pupil,Pupil,HR,RT
Experiment 814 Participant 1,1,0.0892045477,1.2461651169,-0.5123328459,0.6463705674,0.9247022548,0.4084010707,-0.8991656967,-0.9415861292,0.0228628951,-0.7336077731,-1.9559018684,-1.5361389194,-0.3749796368,-1.3184102033,-0.2952385778,-0.1767258272,-0.985001071,-0.7508502784,-1.0948204103,0.114103153,0.8401781459,-0.2937123762,0.162332489,1.6369009095,0.4408377336,-0.1339302973,-0.0644156289,0.3005983807,-0.0523200988,-0.7410228459,-1.1699659811,-1.3782120901,-0.9348695903,-0.7445172598,-1.1486277942,-0.8064574122,0.1411386578,0.3975742965,0.9173764999,0.1357793633,0.6323364287,1.5224280053,0.0155820963,-0.3753891011,-0.3729024926,-1.0723391048,-0.1948768242,1.2228378336,0.6386044902,0.1259018764,-0.626954138,-2.1127073468,-1.9850380391,-1.100876396,0.7975786599,-0.1843762318,0.5711937391,-0.7445172598,-0.3222086406,0.5876979865,0.486542283,0.5069677683,0.1922074873,0.0088282146,0.276237814,-1.3247752614,1.4268389525
Experiment 814 Participant 1,1,-0.1572385107,-0.2902285034,-0.5872107015,0.1697040855,0.0227526886,1.6197921286,-0.1450088922,-0.5067134697,-0.696255873,1.1234325672,-0.4665412761,0.7439050465,1.4326455943,1.1006352215,-0.2047655529,-0.5258879265,-1.4989413784,0.5770481724,0.9743211752,-0.3360151517,-0.6328250989,-0.2679445643,0.1021627731,0.2283471019,1.0814707844,1.6148228591,1.0344624636,0.9292512892,-0.6448526712,1.2261922256,1.5872554831,1.5441931357,0.3363943519,1.191748754,0.8314952369,0.4642016679,-0.2423198206,-0.4235485549,0.4099711801,0.4173505292,0.1929809471,-0.2688658121,0.0002397834,-0.71371085,-0.3265954009,1.1098699732,0.5451480495,-0.5365024584,0.9469646991,1.062058133,0.4260044451,-0.1390103564,-0.8931927769,1.1503862993,0.2356066969,0.1377042784,0.6450985538,1.191748754,-0.4030790773,0.0031791199,-0.2134230443,-0.5398644749,0.3149704485,0.3520098342,-0.4259821457,0.7662535245,-1.5749889763
Experiment 814 Participant 1,1,-0.6710346115,-0.3931819983,-0.8348805762,-0.2105162562,0.8459293544,0.584757365,0.9477352578,0.5490144538,-1.0586525079,-0.7336077731,0.5496226971,-0.1255189864,-0.1151547112,2.0449578246,0.0008882999,-0.6078919731,-0.0269487947,-1.5125779552,0.5842826639,-0.9742128818,0.0781279929,0.8357775426,0.5962513683,-1.5709459903,-1.1471542877,-0.9403759336,-0.3545710951,-0.7541751993,-0.2974123718,-0.8033521619,-1.3659736806,-0.8772521879,0.0465989062,-0.7445172598,-1.0203673472,-0.5877094078,-0.9021898948,-1.8123401906,-0.3057333441,-1.0701176311,-0.0823273215,-0.3926196288,1.7506642724,1.0977916965,0.7431327059,-0.0224961516,-0.1712714606,0.6863141583,0.3950554747,0.2323239346,0.068812329,0.8505178304,-0.0166073967,-1.1239748941,-0.9062375779,-0.0365874908,-0.3044967137,-0.7445172598,-0.4229930465,0.2814752917,0.8963432392,-0.2529191354,-0.781635666,-0.9148351955,0.2511290077,0.9402092613,0.4234046532
Experiment 814 Participant 1,1,-0.4461112449,-1.4130152179,-0.9951325988,0.0651178132,0.426994714,0.8023933259,-0.1878222629,0.2332462719,1.0384619766,-0.4900614989,1.1651667692,1.6780937971,1.0832666666,-0.595356228,0.2108529309,-0.0098660927,0.6991362709,-0.9145964026,-0.3832946604,0.0825676638,-0.2505941827,-0.8076632098,0.6132456122,0.2614723301,0.4770595401,1.359551741,2.0355803088,0.3022165586,-0.6186662402,-0.2996426313,0.6216266224,1.4591860023,1.6223147317,-0.4905807334,-0.202364956,0.2667732884,0.3033810009,-0.7517304174,0.6224341586,-1.9857533908,-0.4255428092,0.8898487027,0.6085727672,0.230935812,-0.3530552817,0.6384828216,0.6815541597,-0.1502502526,0.2063843626,0.0073169749,0.629302785,-0.3408138711,-0.7409734128,-0.5086849236,0.37141277,1.3981369984,0.9454077635,-0.4905807334,0.1671931098,0.0887531872,0.9853674592,1.3010580505,0.6383569435,0.8133539883,0.4670357304,0.3563276808,1.4988478459
Experiment 814 Participant 1,1,-1.3204520442,-1.0465007014,-0.1585480423,-0.615376804,-0.2471052306,0.4550294437,-0.2246431702,0.465014821,1.1320395344,-0.7336077731,0.9433439471,0.7741126763,0.0089507115,0.5751810708,0.8360268922,0.6632429248,0.0624509618,-1.5375522415,-0.5294372538,0.4255208827,0.9113014481,0.6934578821,2.8964509426,2.0740102458,1.4102976815,1.6959731405,0.685171796,1.6106931871,2.5697616944,-0.7005573143,0.496618462,0.241254307,1.2545019663,-0.7445172598,-0.2758390038,-0.3682163586,-0.2168976202,0.427048223,-1.0205936803,0.918346335,0.9301956843,0.1003316576,0.5664001721,0.70519935,0.867673366,1.094165678,-0.0573139005,0.1103745221,0.4369764455,-0.0200995166,1.2338730571,-0.4131852298,0.9411967396,-0.6893954951,-0.6191360612,-1.0352344862,1.0527977727,-0.7445172598,-0.0705992775,-2.7575228695,-0.3441418328,-0.6689650641,-1.1961459501,-0.1779222466,-0.8172814007,-0.0856521154,1.5610325997
Experiment 814 Participant 1,1,0.7976148729,1.6678712757,1.4840283362,-0.5885300249,0.2569077822,-1.2445737653,-0.7640304146,-0.0053656994,-0.0732415078,-0.7336077731,-0.3460013339,0.4467608455,-0.2387452678,0.5888975273,1.5392329563,0.2633482005,-0.2937817818,-1.4525637725,-0.4096880416,-0.4289017107,0.9141112869,-0.4098913638,-0.0292759771,-0.3662781575,-2.1122083827,-0.3212587383,-0.3603785116,0.1267250935,0.2930293054,-0.7790344381,-1.6392008693,-1.2640284307,-0.5342613491,-0.7445172598,-0.7005567478,-0.4970786447,-0.1734237568,-1.0682791733,-0.4847728484,-0.1371962319,0.2156375324,0.0607280389,0.5171153623,0.3194565642,0.7878046788,-0.2293263133,0.1743470349,0.6027942002,0.6320769408,0.3125951505,-0.3353799932,-1.5095667651,-0.1642620113,-0.6789704217,1.9836233658,-0.1660720839,0.1186942713,-0.7445172598,0.360141252,-0.9131702719,-1.2461598202,-1.4556333955,0.5292181601,-0.3291687903,-2.7599769495,0.4151967207,-0.6704030869
Experiment 814 Participant 1,1,1.6689045536,1.7736901789,-0.3805196307,-2.0430079061,-1.0207598184,-0.7149009469,0.1461457357,-0.2614952753,0.1724951245,-1.6609302012,-0.8063733752,-1.8466756635,-1.9056349807,-0.1041370793,-0.5530718291,1.379469436,2.1075042724,-0.0755261038,1.318661704,-1.1937154224,-1.79483578,-1.2455104964,0.8549608601,0.6627601267,-0.7213001092,-0.5499819892,-1.0923138961,-0.5045622594,-0.5239439299,-1.7194053443,-3.1383195862,-1.8710845415,-1.5750815446,-1.7126502666,-1.5278483312,-1.3878665579,-1.0734694934,-0.3186179886,0.3817901719,-0.2976706025,0.6316901287,-0.8591480115,2.1521918489,-0.3077067106,-0.6918757477,0.7846679843,2.1237811695,1.265925308,-0.6792918835,-0.2554824667,1.415908779,0.1738543672,1.0169060683,-0.9088621647,1.0711436705,0.6757540872,-1.0484412407,-1.7126502666,0.4210780024,-0.2211590854,0.1011618221,-0.9851803593,-1.0344317235,0.0996786273,-0.1790412447,-0.55769957,-0.9592521565
Experiment 814 Participant 1,1,-0.0718392638,0.0040105599,-0.6609444955,-1.0393945116,0.7550422307,1.1397187229,-1.2086200551,-0.9195371946,-0.8037103166,-0.7336077731,3.6393730266,3.0422506892,1.2086259911,0.5579226463,-1.2842930117,-0.4268928844,-0.8078690418,-1.8362084706,-0.9074301251,-0.4986892556,-0.5014079741,-0.3088611344,0.6196209858,0.3510302454,-0.1927240177,-0.2820690332,0.7144094699,-0.6836096087,0.2031320279,-0.6138654359,-1.7124912081,-1.3543165654,-1.5691383203,-0.7445172598,0.3671732709,0.6456770304,0.6348828658,0.4200264073,0.0811928667,2.3600828559,0.4632410146,-0.7092893744,0.5425320107,1.5165993786,0.6329068495,-0.8529111517,-0.5545134895,-0.3435233662,0.3312551126,-0.0095748152,0.3050149184,-0.6927654595,0.4563196591,-0.7833587095,1.2328184491,1.7453254083,0.9479078944,-0.7445172598,-2.615877506,-0.4442506048,-0.938239996,-0.5792227284,-0.6858755057,-0.6281365111,-0.8938262612,0.4581788821,0.8632811327
Experiment 814 Participant 1,1,-0.8513932579,-0.7278994699,1.3973018964,0.3258086163,-0.6434600425,-1.2138394438,-1.4009420394,-0.3979703553,-2.069953256,-0.7336077731,-0.8730666162,-0.3787985197,-0.1484618805,0.5518670987,0.6037297523,-0.346633459,-0.807802971,-1.0174735124,-1.1431151806,0.6134707305,0.5367528763,-1.1236272138,-1.4097461378,-1.4155700683,-0.3278937025,-0.6024992794,-1.4518156906,-1.2153779615,-0.0689178509,-0.6082123759,-0.7059918783,-0.1536827482,0.5920195971,-0.7445172598,-0.8124708431,-0.7624796759,-0.1367459639,1.4014444444,0.447532216,-0.9150155004,0.7099691392,-0.870620239,-0.5087351376,0.7149462822,0.8544953601,0.089698278,-0.892066858,-0.1783142106,-0.8228858002,-0.9219636344,0.7675146063,0.8920034766,0.0126427485,0.0429009471,-0.7136505796,0.0533329418,1.0415731571,-0.7445172598,0.3147599051,-0.2171574097,-0.3861838786,-0.0765544651,-0.14733476,-0.0130019965,0.183084669,-1.1229980568,0.9067459626
Experiment 814 Participant 1,1,0.7237256943,0.4395456592,0.4661354185,0.367896351,1.1678545936,1.2979213951,-0.2786527539,-1.6251030469,-1.7802080689,-0.7336077731,-1.2818966565,-0.0957413603,0.4912641964,-2.651710981,-1.330886096,0.4016428311,0.6866575744,0.8151305044,-0.8474759872,-1.3640513738,0.7730524975,0.7822336915,-0.3163496704,-0.6307231065,-0.8988955427,0.7494252437,1.4189254413,1.5437221402,1.4718605189,-0.5981180644,1.2034033472,1.8260289648,-0.1642425995,-0.7445172598,-1.3192394977,-1.1718480196,-0.7133671764,0.4837588736,-1.4072981949,-0.7774974205,-1.5589314304,0.4218497943,1.0587041789,0.3231355501,-1.2726951081,-0.5968721472,-0.341684145,-0.2302263844,0.0107348741,-0.1434357815,0.4280548289,0.7671910303,1.1967485772,-0.9055076111,1.2325206861,0.900244362,2.8122066082,-0.7445172598,-0.0610948619,0.0195699696,0.9362092298,0.7004923668,1.1946392496,1.2081988362,1.3554385874,0.745749203,1.2864216921
Experiment 814 Participant 1,1,-0.0853985784,1.2603042312,1.1029942083,1.1576354941,0.3694512643,-0.9530485474,-1.0419705806,0.6972659064,-0.3346937768,0.2130821643,0.2599795615,0.391802769,-0.5188897275,-1.3254849171,-0.4186875297,0.7854106233,0.7134978218,0.0806602045,-0.9734238679,-1.6257938391,1.9920876925,0.3611637744,-0.1369897203,-0.6080772964,-0.2424694924,0.3690981323,0.0900425663,-1.885492726,-0.7707141332,0.3558595111,0.4729553324,0.1061240776,0.5936629042,0.4616812406,0.4982135212,-0.2016745835,-1.1027933905,-2.0937754572,-1.593041199,-0.3299725179,0.778714782,-0.8808374852,0.7061191227,-0.3797250854,-0.6468431949,0.1859225522,1.1545573551,0.7501006439,0.3424994773,0.6216623992,0.895331171,-0.0659288229,-0.0268657154,0.5162909543,0.3255276798,-0.8380814393,-0.0427731435,0.4616812406,-0.4461058483,0.1794580194,-0.2136924159,-0.2306695952,-0.0733570185,-0.0040447099,-0.599041216,0.2896764945,-0.604893336
Experiment 814 Participant 1,1,0.1826021572,0.4000371794,1.2865266606,0.0359031311,0.2259251424,0.9835962707,-0.4675024312,0.1851718729,0.4512359328,-0.7336077731,0.1106712893,-0.5127560564,-0.5437100519,-0.2549225782,0.134500113,-0.0032862799,1.086511177,-0.1437945194,0.6688450034,0.0610616341,-0.5949765758,0.0014589682,0.3189228143,1.4801983266,1.5529419418,1.584736213,0.1806608097,0.4859388043,-0.613342439,-0.8646453164,-0.7678923573,-0.3744009796,0.9777842204,-0.7445172598,-0.0359888765,-0.1841880584,0.504887614,1.9520747847,-0.1027784265,0.301949066,-1.1244054222,-1.1847926361,0.170577061,0.7594266259,0.3079217389,-0.5596436527,-0.3844998938,-0.6263670097,-1.3214363171,-1.5300942504,-1.7882879803,0.818402675,0.7363894808,-0.3083313799,-1.1564316396,-0.6822660439,-0.3025740086,-0.7445172598,0.405181883,-0.4297076725,-0.4793408297,-0.2338070341,-0.4072426398,0.2153187482,0.2757291323,0.0924865213,-1.5328517238
Experiment 814 Participant 1,1,-0.4300371945,-2.0332172817,-0.8416013087,0.434056427,-0.3327761358,-0.0561238133,1.1211932354,1.9237814625,1.1083212847,1.3539063506,-0.3692942107,-1.1326823153,-0.3802346868,0.5647956497,-1.2070194073,-1.7425037406,-0.0683816552,1.2146222154,0.6162139414,1.5366036774,0.9323793588,0.9017503866,1.5790117393,1.8159756609,2.6116441241,1.3381928449,0.8061214383,-0.224539511,0.7745878438,1.1721350651,1.1862235963,0.9337897818,-0.117742191,1.191748754,0.7066231298,0.6589472893,0.3686308132,0.3318029621,-0.0461544372,-0.6142226146,0.2569057464,-1.4756265324,-0.5928752749,0.1712701406,0.0374925509,1.0677767355,1.2727085277,1.3952766844,-0.0390847667,0.0077854415,0.852867359,0.6026308315,-0.5759417954,0.8556350984,0.3771285803,-0.5809570284,-2.1327217725,1.191748754,0.1769279541,0.0465558405,0.0866380885,0.1889797005,0.280890345,0.8463308153,0.9582169989,-0.3545322989,-1.1564129674
Experiment 814 Participant 1,1,-0.4370853477,1.2396757552,0.7844522663,0.5644910579,1.4546053473,0.34029594,1.0509893327,-0.8845768089,-0.1044732553,1.466186119,-0.5849534851,-0.7143258825,-0.1252949957,0.6026807218,0.2615535819,0.1699908246,0.6784292279,0.271201481,0.667936837,1.0152960892,0.5806659283,0.7229820586,-0.7197724772,-1.70974585,0.4826453525,0.455561907,-1.5880122608,0.2988010834,0.6426408541,1.1721350651,1.207373317,0.8589800865,-0.4732162285,1.191748754,0.452051882,0.4062490967,0.304653663,0.4521272652,2.1598163721,0.9167605243,0.0052414461,-2.5488867939,-1.7958966023,-0.6871910062,0.1042155893,0.1924026585,-0.5493962779,-1.797643109,-0.5701008127,-0.3602914397,-1.0885869245,-0.5407754882,-0.2063473398,0.9909170497,0.6889033511,-0.7091323519,0.4342652319,1.191748754,-0.1117152821,0.178029656,0.1706601942,0.0105311505,-0.0364464566,-0.1965854203,0.0614769493,0.6101480515,0.1410190587
Experiment 814 Participant 1,1,1.3795674174,0.6583401846,-0.5576099664,-0.9955750995,0.3646166317,1.6480601669,-1.348151994,-1.2993638907,0.0416503884,-1.6596357045,0.8884634294,0.6496419154,1.3876587364,0.960938773,1.4079707817,1.4212308525,1.5685031559,0.6130987026,0.1576318994,0.2961899172,0.5177219914,-1.4390337092,-0.6643040215,-0.1998964858,-1.1114154919,0.7914581187,0.5713820678,0.3985779661,-0.4936951056,-1.7194053443,-1.1029167954,-0.4852256483,0.4646724292,-1.7126502666,0.3346577689,-0.0859918283,-0.582213721,-0.2948548026,0.6853759318,1.0106630325,0.1862552908,-0.7022274388,-0.1527504196,0.3206643849,0.2576513053,0.5092074526,-1.3037009276,-0.8629962776,-0.0175510974,-0.2370794517,0.7074008067,-0.0161356311,-0.3277974213,-1.599813198,-0.6523747886,1.9252983143,1.8579672851,-1.7126502666,0.0486183123,-0.2034245385,0.0063681097,0.1603741033,0.1651867315,0.4471958854,0.3941753665,0.5186791054,-0.227253967
Experiment 814 Participant 1,1,0.0582742523,0.3087831992,1.4278540036,1.2122230201,2.0878867037,0.6680757118,0.898122199,1.0907061999,-0.208648468,-0.7336077731,1.1283368,0.6394833026,-0.534249042,-0.6662855777,0.8687957298,1.7506828692,0.0866845248,-1.8813884829,-0.4135500045,-0.8066460521,-0.6903656913,-1.7801915937,-1.2526917459,0.3796080137,-1.8125516342,-0.9485587739,-1.867158316,-0.2680243147,-2.0383262866,-0.3906452906,-0.4751622936,-0.6559373549,-1.1192138389,-0.7445172598,0.4911479061,0.6505243999,0.611735837,-1.1375375747,-0.7536422776,0.2653395087,-0.2595226748,0.1854049382,0.2522106067,0.0308589377,-2.2355890471,-1.0368461905,-0.8422777279,-0.2250966565,-1.0778010251,-0.8424317298,-0.0350307954,-0.7390745153,-0.0855171258,-0.6280095694,1.3372608913,-0.3208155593,0.186320227,-0.7445172598,0.7341645879,0.1435131637,-0.0559943586,0.1227725928,-0.3600541477,0.3409061229,-0.3877493943,-0.4449521812,-0.0911456897
Experiment 814 Participant 1,1,-2.6356119599,-0.2050038543,1.4050709123,0.8545442096,-0.2480175498,0.5680710809,0.6705455929,0.9573706688,-0.0880891646,0.4232370291,-0.4480838263,1.0114682863,1.8345280343,-0.4699827616,0.4441859578,1.6258656165,0.2646236777,0.4216159132,0.0451262307,-1.2799399611,-0.2874496316,0.5930117985,0.5079326487,0.8265707983,1.1552504362,1.9157426902,1.0484423021,-1.3250104079,-0.1528051486,0.4452997709,0.1556588393,-0.5525280928,0.0762520644,0.4616812406,-0.1848280205,-3.2599621688,-4.2001695356,0.1975514329,-0.6956945751,0.092159979,0.5553017818,0.7222040653,0.0852527516,1.0580459808,2.3723601478,2.4482673171,0.6232565486,0.4027566602,-0.4881286637,1.0641122114,1.1174122624,0.5485331242,1.349658566,1.0242632175,0.4473699009,0.0894908846,0.5162423951,0.4616812406,0.2584438937,0.3011407976,0.6163462623,0.4582056028,0.8127235594,1.1466194168,0.5692231419,-0.3268354706,-1.1235651583
Experiment 814 Participant 1,1,0.4655820611,1.0791383002,0.9069831136,1.0922451601,-0.2453915281,1.3555740999,1.283455867,0.8396413858,2.0261663441,1.1234325672,0.5778871151,1.114955188,0.5515046195,0.2407953326,0.0682150824,-1.0419538899,1.009658039,1.1489973465,3.0256644726,2.0544763417,0.8120266719,1.1111808819,0.8512834651,0.5247570968,0.3918298106,-0.0401732762,0.7566672585,-0.7319463424,-0.6976360265,1.1095585468,0.8789051516,0.5772024979,-0.0970894109,1.191748754,0.6389473523,0.7008110222,0.5756566971,0.5326003977,0.020670354,0.974142053,-1.0902160277,-0.7391757978,0.8459310174,0.327576453,-0.8692091443,-0.1290162814,0.7282279327,1.2106099586,0.3389675985,0.4439585669,1.291210397,-0.6055646174,1.064467838,1.1882407934,-0.0085247528,0.0612530952,-0.070386443,1.191748754,0.1115254111,-0.8200895659,-0.8007607989,-0.7575513459,-0.3518564216,-0.03298988,-0.2695178836,1.417755637,0.2334566776
Experiment 814 Participant 1,1,1.4905115443,0.3861585661,0.5121821934,0.5995816692,0.534642079,-0.3193838963,2.1926633807,1.1600212646,-0.2394493702,0.4232370291,-0.2099790779,1.0849598728,2.1841440766,0.7730625967,1.0628154853,0.5975951192,-0.1043870192,-0.2217456406,1.1642824618,-0.378529213,2.1378440227,1.5653269757,1.0439602628,0.9740597012,0.5827737303,0.8714102568,0.6184113456,-0.5143061017,2.1020618043,0.4452997709,0.3061368041,1.1175562245,-0.1111707707,0.4616812406,0.3843331094,0.9944873239,1.069703643,0.5558556701,0.4745285319,1.3001369857,-0.4636349824,0.7631518569,0.2435388328,0.7905822266,0.5780057337,0.402995564,-0.6136634547,0.24736502,0.46618932,0.0533571668,-0.3918491533,0.21885439,-1.2186779064,-0.1542260916,-1.289430899,0.2693835019,-0.7022331035,0.4616812406,-0.2480769877,-0.4019992692,-1.0318948232,-0.1725556875,-0.4851540737,-0.5857569681,-0.1331952235,1.3407036898,-1.4232714362
Experiment 814 Participant 1,1,-0.4833257998,-0.857846273,0.823750795,1.6619005069,1.299958196,0.3190752135,-0.3886933799,-0.7447385306,0.3401992919,0.3203332646,-0.4990545971,0.6294735246,1.9896463091,0.9571830577,1.3478399624,0.7315359252,1.2824313032,1.8006737451,0.3807919472,0.1478522865,1.0103788889,0.6460572648,1.6919053831,1.1950938767,1.6020871005,0.8637300567,0.8951578929,2.4644372851,0.6100284237,0.4728547577,-0.2400304617,-0.0977468765,0.8972022117,0.4616812406,2.2321792203,2.2531253497,2.131557386,1.6804030602,-0.4494216406,0.3538690565,0.6646628711,-0.7950914472,-0.8606265949,0.2957483955,0.5533530009,0.6794277431,1.5558566925,1.9559426526,0.9057312461,0.5285139529,0.2951503807,-0.0127323049,-0.7091623029,0.449559865,0.8911645895,-0.1593122548,-1.0375306064,0.4616812406,-0.2923857468,0.3289007078,0.1231848214,0.4509608733,0.4764518442,0.4711383125,-1.0267190219,0.0771933915,-0.1708068866
Experiment 814 Participant 1,1,-0.5029099802,-0.6682256237,1.0080847172,0.0265562702,-1.0346232193,-0.8968390343,-0.5877741489,-0.8802554124,-0.6682703194,-0.4900614989,0.5813204447,-0.3879149483,-1.6707847471,0.0714980306,0.9791484353,0.293850115,1.1559499239,-0.5863256161,-0.2409141702,0.2367387831,-0.5199724111,0.5201126807,1.4516125488,1.9520006819,1.3475146763,0.1822706307,-1.2095631167,-0.7812047177,0.5263475707,-0.5798860921,-0.8242132159,-0.8495144163,0.4222350938,-0.4905807334,0.5855844239,0.5710412199,0.6384248717,-1.1792249452,0.6664754508,-1.5195797898,0.5367443646,-0.0413108203,-1.01887786,-0.4598700477,0.3786595672,0.8064388945,0.5644401369,0.7504367263,0.4388509117,0.2039734282,-0.2635670172,-0.5346334531,-0.4163907434,-0.512446111,1.1145866433,-0.9779831112,0.1461640864,-0.4905807334,0.0895670258,-0.1535627114,-0.3155356661,0.0581797481,0.0399733429,0.0637326674,0.5683471646,0.0698742354,0.3860907914
Experiment 814 Participant 1,1,0.5284342937,0.0584613542,-0.1880653459,0.6195403738,0.7908152006,-0.393745318,0.4311102098,2.1279855481,1.0084208958,1.2598133329,1.9201527334,2.0465139482,0.8939001617,2.4488583573,1.3887559851,1.195765977,0.9406143083,1.3617993857,0.9536193599,-0.8577194043,0.9147109714,0.0956299511,0.8528316263,2.6308524771,1.1232890014,0.2308748656,0.6002471234,-0.337816016,-0.6658449379,1.1721350651,0.9021489274,0.6815312372,2.2242891501,1.191748754,1.9698396608,1.6473556573,1.2220954657,0.3524729953,-1.2080483557,0.8987613794,-0.0833068547,0.2360573485,0.2530540063,0.8097547537,0.0968304052,-0.3874738209,0.0236318523,0.4598954773,1.2873498613,1.6094831213,2.1135377487,0.7158564749,1.7538819024,1.4385116695,1.0233210005,0.5703472624,0.2143537874,1.191748754,0.9339067297,0.1514518024,0.0409080188,0.7171046382,-0.0949831573,0.0810914695,0.116159309,-0.0480331844,-0.1706750133
Experiment 814 Participant 1,1,0.2751466675,-1.3832701018,-1.8463862427,-0.261344829,-0.6516451926,-0.6331531142,-1.1393584272,0.0197545612,1.4886612089,0.4232370291,-0.0388082977,-0.8103816024,-1.0068270728,1.2045035192,-0.6410722605,-1.7771920487,-0.3009084001,0.295185429,2.6640490266,1.7132215108,1.4947080036,0.6396296067,0.5248350993,-0.4281505998,0.1403164002,0.8454720817,1.3401848201,0.7228198729,0.8334434748,0.4452997709,0.6790581324,1.973138355,-0.1006498303,0.4616812406,0.2500551928,1.2472809836,1.5127299855,0.7490019152,-0.0992316289,0.8848865859,-0.3362962409,-0.1711736245,0.9593196343,1.9155619587,0.8138186961,-0.5440371497,-0.7122276401,-0.0297930123,1.1767563855,1.3290526304,1.47843631,1.0480837549,1.0691513053,0.3967825767,0.4479284452,0.5534777485,-0.3734558182,0.4616812406,-0.2130882369,-0.1351583028,-0.0960958002,0.0191788032,-0.2222624331,-0.3556023102,-0.6379171338,-0.1870896515,0.8464666775
Experiment 814 Participant 1,1,-0.3434240597,0.2473873763,0.1882975405,0.2607785609,-0.5348030783,0.264196501,1.1877681475,0.3979840583,0.4009090392,1.1234325672,-0.1421827718,-1.0248798057,-0.146595157,0.1721266312,-0.0546042164,-0.1912805645,-0.6371650813,0.6511543856,-0.4529890868,-0.0003751503,-0.6795192636,1.4192981852,0.3699604622,-1.5439533861,-0.453706814,-1.0520516131,1.5355413363,-0.3246215062,-0.7960129109,1.3964327806,0.74219286,0.0226486862,0.9775021778,1.191748754,0.8134746937,0.7537778906,0.8631145429,0.6218214332,1.4612411941,0.4793869688,0.4707611523,1.4525022759,-0.5955880421,0.242800815,0.5365878144,0.3257578211,-1.6203594699,-1.9038350208,1.8383320145,2.1219292772,1.3215281753,1.6611678298,0.2816801285,1.1503862993,1.1286848249,0.5408485663,0.0280666548,1.191748754,0.1857535855,-0.1408372699,-0.344691457,0.0989184452,0.6440893165,0.4653918086,0.0938920104,0.4870518079,-0.2625763001
Experiment 814 Participant 1,1,1.6138444129,0.6923999045,0.0880202053,-0.2146236615,0.2023754447,-0.4892254702,0.2762402325,0.296575713,0.8002295992,0.4232370291,-1.587017556,-0.2531686125,0.9622950817,1.9460799933,0.5042721797,-0.760615457,-0.1192051622,0.8677135494,0.2882022049,-0.237302775,-0.1951926255,0.3067860643,-0.3032931955,-0.4702605725,-0.5907890673,-0.1003628116,0.5459139353,-0.8921534486,-0.6548677199,0.4452997709,0.5556513166,1.3106461333,1.0732972462,0.4616812406,0.4865710428,1.7006708786,2.0657288862,1.5129391714,-0.6361259845,-0.6380623153,1.4892260084,2.0580584714,0.7666903599,-0.5314624948,0.7353865909,0.0347577491,0.7644360509,1.6166786106,0.6513956752,0.2554891944,0.2533347286,0.7556268074,-0.6605666634,0.344580203,2.3777023452,0.5979755911,1.8072366694,0.4616812406,-0.4712176048,0.195485603,-0.2051413092,-0.0597529704,-1.5547428901,-1.9528690237,-0.7016394942,1.5387265739,0.1356200682
Experiment 814 Participant 1,1,0.9768483566,0.4792277022,0.8566375914,-1.2900354039,-0.6575979433,-0.2169920332,1.4328363423,0.641205666,-0.1596986851,0.456767915,-0.9267056005,-0.2461379942,-0.4302470333,0.8063325482,0.4236555427,1.9503496466,1.7441879853,0.0412132569,0.2221636136,0.2622682662,0.0479942619,0.5013207187,-0.2246516307,-0.1862970925,0.2969299645,0.9092195773,-0.3012652696,0.2812503277,1.0657238807,0.3675504796,0.8538838213,0.5343250154,0.1952351885,0.4616812406,-0.1356768136,-0.5494063606,-0.7294479509,-0.2433908282,0.1739770791,0.9383275405,0.2176544677,1.8660634694,1.3295348291,0.2920793345,-1.0239642239,0.4581938053,2.2531155079,1.938019936,0.2730391183,0.3836654116,0.584462342,1.1388558994,0.971686454,0.6421559998,0.9912869383,1.1201762972,0.4032393058,0.4616812406,-0.0530717879,-0.1012367532,0.0873267097,-0.0366587679,-0.4597555221,-0.5443553308,-0.6962994767,1.5254246823,1.0352245142
